url,recordist,Country,Dpto,locality,date,latitude,longitude,species,scientific_name,iris,sex,lifestage
630391823,Jorge de Leon Cardozo,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2009-03-23,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,male,adult
631421740,Justyn Stahl,Ecuador,Pichincha,Reserva Yanacocha,2025-02-09,-0.1118,-78.5847,Barred Fruiteater,Pipreola arcuata,brown,male,adult
620729147,Chris Butler,Ecuador,Pichincha,Reserva Zuro Loma,2024-06-22,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
617119601,Guillaume Normand,Ecuador,Loja,PN Podocarpus--Sendero al mirador,2024-04-06,-4.1142,-79.1744,Barred Fruiteater,Pipreola arcuata,brown,male,adult
616291185,Mario Pelletier,Colombia,Caldas,Hacienda El Bosque,2024-02-18,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
613873638,Santiago Hoyos mejia,Colombia,Caldas,Hacienda El Bosque,2024-01-22,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
612096292,Sasha Robinson,Peru,Huánuco,Bosque Unchog (Valqui D5.3),2023-11-13,-9.7373,-76.1698,Barred Fruiteater,Pipreola arcuata,brown,male,adult
597585261,Daniel Branch,Peru,Huánuco,Carpish Tunnel (Valqui D5.1),2023-07-08,-9.7198,-76.0990,Barred Fruiteater,Pipreola arcuata,brown,male,adult
590326271,Nick Hamatake,Ecuador,Pichincha,Reserva Yanacocha,2022-09-10,-0.1118,-78.5847,Barred Fruiteater,Pipreola arcuata,brown,male,adult
566606491,Bill Sharkey,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2023-02-18,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,male,adult
563525151,Sam S,Ecuador,Napo,Guango Lodge,2023-03-28,-0.3781,-78.0743,Barred Fruiteater,Pipreola arcuata,brown,female,adult
549754121,William Hull,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2023-03-10,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,female,adult
534534511,Guy Babineau,Colombia,Caldas,Hacienda El Bosque,2023-01-31,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
520858961,Erik Enbody,Colombia,Caldas,Hacienda El Bosque,2022-12-18,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
459407461,Hugo Foxonet,Ecuador,Loja,Laguna Negra - Jimbura - Loja,2022-01-21,-4.7104,-79.4328,Barred Fruiteater,Pipreola arcuata,brown,female,adult
450743891,Randy Vickers,Ecuador,Pichincha,Reserva Yanacocha,2019-08-13,-0.1118,-78.5847,Barred Fruiteater,Pipreola arcuata,brown,female,adult
449512781,ROYAL FLYCATCHER /Kenny Rodríguez Añazco,Peru,San Martín,"San Martín, PE (-6.681, -77.703)",2022-05-14,-6.6806,-77.7032,Barred Fruiteater,Pipreola arcuata,brown,male,adult
405404421,Yorman Arias,Colombia,Caldas,Pensilvania-Popal alto 2950,2022-01-08,5.3752,-75.1950,Barred Fruiteater,Pipreola arcuata,brown,male,adult
401539331,Elizabeth Skakoon,Ecuador,Pichincha,Reserva Yanacocha,2021-12-27,-0.1118,-78.5847,Barred Fruiteater,Pipreola arcuata,brown,male,adult
389018051,Larry Therrien,Ecuador,Loja,Reserva Huashapamba and Acacana area,2021-11-09,-3.6649,-79.2631,Barred Fruiteater,Pipreola arcuata,brown,male,adult
273050371,Ibeth Alarcón,Ecuador,Morona-Santiago,"E594, Provincia de Morona Santiago, EC (-3.192, -78.783)",2019-05-04,-3.1919,-78.7833,Barred Fruiteater,Pipreola arcuata,brown,male,adult
259456641,Ibeth Alarcón,Ecuador,Chimborazo,"Cerro Bellavista, Comunidad San José del Pajón -1,996, -78,902",2020-08-29,-1.9957,-78.9025,Barred Fruiteater,Pipreola arcuata,brown,female,adult
238382091,Cristian de Jesus Sierra Villalba,Colombia,Caldas,Hacienda El Bosque,2018-11-05,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
220289601,Denis Tétreault,Colombia,Caldas,Hacienda El Bosque,2020-03-06,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
192573441,Joao Quental JQuental,Colombia,Caldas,Hacienda El Bosque,2019-11-13,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
182914651,Iván Lau,Colombia,Caldas,Hacienda El Bosque,2019-10-08,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
555127291,Rose Swift,Ecuador,Napo,Guango Lodge,2023-03-20,-0.3781,-78.0743,Barred Fruiteater,Pipreola arcuata,brown,female,adult
54131611,Linda Rudolph,Ecuador,Loja,PN Podocarpus--Sector Cajanuma,2017-03-25,-4.1167,-79.1738,Barred Fruiteater,Pipreola arcuata,brown,male,adult
51771301,Maurice Raymond,Colombia,Caldas,Road from Termales del Ruiz to PN Los Nevados - Stop  No. 3,2017-03-13,4.9921,-75.4025,Barred Fruiteater,Pipreola arcuata,brown,male,adult
38698161,Suzette Stitely,Peru,Amazonas,Abra Barro Negro--Las Palmas,2016-10-02,-6.7121,-77.8526,Barred Fruiteater,Pipreola arcuata,brown,male,adult
106163031,David Weaver,Ecuador,Napo,Guango Lodge,2018-07-01,-0.3781,-78.0743,Barred Fruiteater,Pipreola arcuata,brown,male,adult
630760823,Gavin McKinnon,Colombia,Caldas,Hacienda El Bosque,2025-01-17,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
629398461,Joshua Gant,Ecuador,Pichincha,Reserva Zuro Loma,2025-01-17,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
616678236,Jerry Chen,Colombia,Caldas,Hacienda El Bosque,2024-01-28,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
612642988,Noah Price,Ecuador,Napo,Guango Lodge,2023-12-14,-0.3781,-78.0743,Barred Fruiteater,Pipreola arcuata,brown,male,adult
174008091,David Weaver,Ecuador,Pichincha,Reserva Yanacocha,2019-08-24,-0.1118,-78.5847,Barred Fruiteater,Pipreola arcuata,brown,male,adult
167024181,Andy Walker - Birding Ecotours,Ecuador,Pichincha,Reserva Yanacocha,2019-06-25,-0.1118,-78.5847,Barred Fruiteater,Pipreola arcuata,brown,male,adult
632322108,Jay Wilbur,Colombia,Caldas,Hacienda El Bosque,2025-03-12,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
632008800,Larry Moore,Colombia,Caldas,Hacienda El Bosque,2025-02-07,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
632002075,James Hoagland,Colombia,Caldas,Hacienda El Bosque,2025-02-14,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
631784867,Markus Clément,Ecuador,Pichincha,Reserva Zuro Loma,2023-10-29,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
631704315,Monica Nichols,Colombia,Caldas,Hacienda El Bosque,2025-02-11,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
631386602,Liz Soria,Colombia,Caldas,Hacienda El Bosque,2025-01-17,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
631375182,Alexandre Terrigeol,Ecuador,Pichincha,Reserva Yanacocha--Trocha Inca pasando el túnel,2025-01-24,-0.1296,-78.5888,Barred Fruiteater,Pipreola arcuata,brown,male,adult
631135104,Edward Pullen,Colombia,Caldas,Hacienda El Bosque,2025-02-14,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
631072015,Miles Mcevoy,Colombia,Caldas,Hacienda El Bosque,2025-01-16,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
631070576,Ken Corey,Colombia,Caldas,Hacienda El Bosque,2023-06-12,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
631048459,Bobby Wilcox | Rockjumper Birding Tours,Colombia,Cesar,Chamicero del Perijá Proaves Reserve,2024-10-01,10.3627,-72.9492,Barred Fruiteater,Pipreola arcuata,brown,female,adult
631048392,Bobby Wilcox | Rockjumper Birding Tours,Colombia,Cesar,Chamicero del Perijá Proaves Reserve,2024-09-30,10.3627,-72.9492,Barred Fruiteater,Pipreola arcuata,brown,male,adult
630811668,martin kviesgaard,Ecuador,Pichincha,Reserva Zuro Loma,2025-01-04,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
630747397,Daniel Garrigues,Colombia,Caldas,Hacienda El Bosque,2025-01-19,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
630611795,Kathleen Howard,Ecuador,Pichincha,Reserva Zuro Loma,2025-01-03,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
630503254,martin kviesgaard,Ecuador,Napo,Guango Lodge,2025-01-12,-0.3781,-78.0743,Barred Fruiteater,Pipreola arcuata,brown,male,adult
630235685,martin kviesgaard,Ecuador,Pichincha,Reserva Yanacocha--Trocha Inca (main trail),2025-01-04,-0.1165,-78.5883,Barred Fruiteater,Pipreola arcuata,brown,male,adult
630188398,Liz West,Colombia,Caldas,Hacienda El Bosque,2024-08-03,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
629886749,Scott (瑞興) LIN(林),Colombia,Caldas,"IP - Cambao Manizales, Caldas, CO (5.024, -75.364)",2025-01-29,5.0239,-75.3645,Barred Fruiteater,Pipreola arcuata,brown,male,adult
629151511,Nancy Patterson,Colombia,Caldas,Hacienda El Bosque,2024-12-08,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
628523926,Ma Yan Bryant,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca--Sendero Jocotoco,2024-10-07,-4.4906,-79.1318,Barred Fruiteater,Pipreola arcuata,brown,male,adult
628217932,Rick Folkening,Ecuador,Loja,"Vía Sin Nombre, Loja, EC (-4.382, -79.115)",2024-11-16,-4.3819,-79.1150,Barred Fruiteater,Pipreola arcuata,brown,male,adult
627887684,Juan Carlos Luna Garcia,Colombia,Cesar,Chamicero del Perijá Proaves Reserve,2024-12-06,10.3627,-72.9492,Barred Fruiteater,Pipreola arcuata,brown,male,adult
627859098,Derek Heins,Colombia,Cesar,PNR Serranía del Perijá--Páramo Sabana Rubia,2024-12-02,10.3634,-72.9201,Barred Fruiteater,Pipreola arcuata,brown,male,adult
627700867,Rick Folkening,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca--Sendero Jocotoco,2024-11-17,-4.4906,-79.1318,Barred Fruiteater,Pipreola arcuata,brown,female,adult
627264836,Joan and/or George Sims,Colombia,Caldas,Hacienda El Bosque,2024-11-08,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
627225687,Leo Wiznitzer,Colombia,Caldas,Hacienda El Bosque,2024-11-16,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
627133512,Eric Zawatski,Colombia,Caldas,Hacienda El Bosque,2024-03-15,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
626474413,Tomohide Cho,Colombia,Caldas,Hacienda El Bosque,2024-08-11,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
626473602,Lloyd Davis,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca--Sendero Jocotoco,2024-11-07,-4.4906,-79.1318,Barred Fruiteater,Pipreola arcuata,brown,female,adult
624806141,Andrés Sebastián Ochoa Urfano,Peru,Huánuco,Carpish Tunnel (Valqui D5.1),2024-08-19,-9.7198,-76.0990,Barred Fruiteater,Pipreola arcuata,brown,male,juvenil
624153564,Lisa & Li Li,Peru,Junín,"Junín PE-Junín (-11.5388,-74.8123)",2024-09-02,-11.5388,-74.8123,Barred Fruiteater,Pipreola arcuata,brown,male,adult
623999185,Sandra Brown,Colombia,Caldas,Hacienda El Bosque,2023-11-16,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
623804643,Lisa & Li Li,Peru,Huánuco,Carpish Tunnel (Valqui D5.1),2024-08-23,-9.7198,-76.0990,Barred Fruiteater,Pipreola arcuata,brown,male,adult
623245383,Pablo Eguia,Peru,Amazonas,Trocha Cresta de San Lorenzo,2024-07-14,-5.8102,-78.0210,Barred Fruiteater,Pipreola arcuata,brown,female,adult
622803234,Marc Cronje- Nature Travel Birding,Colombia,Caldas,Hacienda El Bosque,2024-05-13,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
622801713,Michel Turcot,Ecuador,Pichincha,Reserva Yanacocha,2024-08-05,-0.1118,-78.5847,Barred Fruiteater,Pipreola arcuata,brown,male,adult
622730281,Allen Chartier,Colombia,Caldas,Hacienda El Bosque,2024-07-04,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
622655981,David Swain,Colombia,Caldas,Hacienda El Bosque,2024-07-23,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
622529391,Magnus Persmark,Colombia,Caldas,Hacienda El Bosque,2024-03-20,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
622507177,@ CanRifàFont,Colombia,Caldas,Hacienda El Bosque,2024-07-04,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
622472452,Jack Stephens,Colombia,Caldas,Hacienda El Bosque,2024-06-16,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
622174548,David Theobald,Colombia,Caldas,Hacienda El Bosque,2024-07-06,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
621866378,biel miquel,Colombia,Caldas,Hacienda El Bosque,2024-07-15,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
621361817,Francisco Jaramillo,Colombia,Caldas,Hacienda El Bosque,2024-06-22,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
620416677,Alex Boas,Ecuador,Pichincha,Reserva Zuro Loma,2020-12-05,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
620293124,Edison Buenano,Colombia,Caldas,Hacienda El Bosque,2023-02-15,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
620258216,Edison Buenano,Ecuador,Pichincha,Reserva Zuro Loma,2023-10-18,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
619893484,Cathryn Pritchard,Colombia,Caldas,Hacienda El Bosque,2024-02-01,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
619843861,Bradley Waggoner,Colombia,Caldas,Hacienda El Bosque,2024-05-20,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
615657132,Joe Grzybowski,Ecuador,Pichincha,Reserva Yanacocha,2024-02-12,-0.1118,-78.5847,Barred Fruiteater,Pipreola arcuata,brown,male,adult
615642272,Marcin Sidelnik,Colombia,Caldas,Hacienda El Bosque,2024-02-21,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
615636703,Loni Ye,Colombia,Caldas,Hacienda El Bosque,2024-02-16,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
615528540,Jildert Hijlkema,Colombia,Caldas,Hacienda El Bosque,2022-11-20,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
614871407,Mikki Doerger,Colombia,Caldas,Hacienda El Bosque,2024-02-10,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
613549296,Jon Iratzagorria Garay,Colombia,Caldas,Hacienda El Bosque,2024-01-14,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
613524140,Eileen Gibney,Colombia,Caldas,Hacienda El Bosque,2023-12-08,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
613280373,Thomas Plath,Colombia,Caldas,Hacienda El Bosque,2023-12-06,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
612872565,Guillaume Normand,Ecuador,Azuay,PN Río Negro Sopladora--Acceso por Sevilla de Oro,2023-12-30,-2.8071,-78.6308,Barred Fruiteater,Pipreola arcuata,brown,female,adult
612700673,Chris Allen,Colombia,Caldas,Hacienda El Bosque,2023-11-13,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
612541687,Matt Yawney,Colombia,Caldas,"Hacienda El Bosque (5.024, -75.365)",2023-12-08,5.0237,-75.3650,Barred Fruiteater,Pipreola arcuata,brown,male,adult
612166628,Marcel Gil Velasco,Ecuador,Pichincha,Reserva Zuro Loma,2023-11-23,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
611681945,W. Gareth Rasberry,Colombia,Caldas,Hacienda El Bosque,2023-08-27,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
611331780,Edurne Ugarte,Ecuador,Pichincha,Reserva Zuro Loma,2023-11-02,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
611154512,Edier Rojas parra,Colombia,Huila,Popayan - Isnos CO-Huila,2023-11-13,2.1652,-76.4139,Barred Fruiteater,Pipreola arcuata,brown,male,adult
611145555,Magui Rojas,Colombia,Caldas,Hacienda El Bosque,2023-10-18,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
610885174,Dave Rodriguez,Ecuador,Pichincha,Reserva Zuro Loma,2023-10-30,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
610834506,Bill Ypsilantis,Colombia,Caldas,Hacienda El Bosque,2023-10-22,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
610744048,Jim Mathews,Colombia,Caldas,Hacienda El Bosque,2023-09-06,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
610414723,Jeronimo Marin ramirez,Colombia,Caldas,Hacienda El Bosque,2023-01-09,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
610364862,Juan Lopez (www.juanlopezbirdtours.com),Colombia,Caldas,Hacienda El Bosque,2023-10-22,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
610289278,Hector Cadena,Ecuador,Pichincha,Reserva Zuro Loma,2023-10-22,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
610282915,Kari Cohen,Colombia,Caldas,Hacienda El Bosque,2023-10-18,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
609276051,Cheryl Rosenfeld,Colombia,Caldas,Hacienda El Bosque,2023-09-15,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
608933210,Antonio Ceballos Barbancho,Colombia,Caldas,Hacienda El Bosque,2023-08-09,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
608791366,Su Li,Colombia,Caldas,Hacienda El Bosque,2023-08-11,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
608166971,Shiela Shallcross,Colombia,Caldas,Hacienda El Bosque,2023-07-29,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
605281871,Mark Meunier,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2023-08-09,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,male,adult
604893681,Mark Meunier,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2023-08-10,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,male,adult
601952031,Beatriz Hernandez,Colombia,Caldas,Hacienda El Bosque,2023-07-29,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
601346671,fabian castillo,Ecuador,Loja,PN Podocarpus--Sector Cajanuma,2023-08-06,-4.1167,-79.1738,Barred Fruiteater,Pipreola arcuata,brown,male,adult
600371361,Alain Sylvain,Colombia,Caldas,Hacienda El Bosque,2023-08-04,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
600360851,Shirley Andrews,Colombia,Caldas,Hacienda El Bosque,2023-07-29,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
599766851,Daisy Utitiaj Nunink,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2023-07-27,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,male,adult
598527581,Eleuterio Ramirez,Colombia,Caldas,Hacienda El Bosque,2023-05-26,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
597287301,Raphael Lebrun,Colombia,Caldas,Hacienda El Bosque,2023-03-25,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
591562661,Nurit Katz,Colombia,Caldas,Hacienda El Bosque,2023-07-05,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,macho,adult
591562661,Nurit Katz,Colombia,Caldas,Hacienda El Bosque,2023-07-05,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,hembra,adult
556488031,Terry Doyle,Colombia,Caldas,"HDA El Bosque , Caldas, CO (5,024, -75,366)",2023-03-15,5.0236,-75.3660,Barred Fruiteater,Pipreola arcuata,brown,male,adult
554421601,Audrey Whitlock,Colombia,Caldas,Hacienda El Bosque,2023-03-15,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
553694011,John Rogers,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2023-03-17,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,male,adult
553319391,Juan Carlos🦜 Crespo-Macaw Birding,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2023-02-20,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,male,adult
551246711,Frank Fabbro,Ecuador,Pichincha,Reserva Yanacocha,2023-03-26,-0.1118,-78.5847,Barred Fruiteater,Pipreola arcuata,brown,male,adult
550756941,Ben Sheldon,Colombia,Caldas,Hacienda El Bosque,2023-03-20,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
549911661,Joseph Tobias,Colombia,Caldas,Hacienda El Bosque,2023-03-01,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
544909891,Maikel Wise,Ecuador,Napo,Guango Lodge,2023-03-12,-0.3781,-78.0743,Barred Fruiteater,Pipreola arcuata,brown,female,adult
544746631,Eric Ripma,Colombia,Caldas,Hacienda El Bosque,2023-02-15,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
542286571,Bradley Kane,Colombia,Caldas,Hacienda El Bosque,2023-02-15,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
541853091,Nick Bonomo,Colombia,Caldas,Hacienda El Bosque,2023-02-06,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
541500251,Sally Hill,Colombia,Caldas,Hacienda El Bosque,2023-02-15,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
541371111,Bruce Taylor,Colombia,Caldas,Hacienda El Bosque,2023-02-14,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
539257031,Mollee Brown,Colombia,Caldas,Hacienda El Bosque,2023-02-14,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
537511711,Laura Bakken,Colombia,Caldas,Hacienda El Bosque,2023-02-02,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
535956761,Donald Wellmann,Colombia,Caldas,Hacienda El Bosque,2022-07-20,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
518379381,Gonzalo Nazati,Ecuador,Pichincha,Reserva Yanacocha,2022-12-30,-0.1118,-78.5847,Barred Fruiteater,Pipreola arcuata,brown,male,adult
516299591,Brandon Best,Colombia,Caldas,Hacienda El Bosque,2022-03-16,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
497906331,Obie Gilkerson,Colombia,Caldas,Hacienda El Bosque,2022-09-07,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
496031591,Gál Szabolcs,Peru,Huánuco,Senda Paty,2018-08-01,-9.6952,-76.0868,Barred Fruiteater,Pipreola arcuata,brown,female,adult
487587061,Paul Roisen,Colombia,Caldas,Hacienda El Bosque,2022-08-12,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
631830517,Carlos Ulate,Colombia,Caldas,Hacienda El Bosque,2025-03-06,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
631830519,Carlos Ulate,Colombia,Caldas,Hacienda El Bosque,2025-03-06,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
631830516,Carlos Ulate,Colombia,Caldas,Hacienda El Bosque,2025-03-06,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
631830518,Carlos Ulate,Colombia,Caldas,Hacienda El Bosque,2025-03-06,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
632331164,Joshua Vandermeulen,Colombia,Caldas,Hacienda El Bosque,2025-03-18,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
632111780,Oswaldo Cortes Bogota Birding,Colombia,Caldas,Hacienda El Bosque,2025-03-14,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
633685399,Doug Pfeiffer,Colombia,Caldas,Hacienda El Bosque,2025-03-18,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
635386801,Rudolf Koes,Colombia,Caldas,Hacienda El Bosque,2025-04-15,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
635234292,Heiler Uribe,Colombia,Caldas,Hacienda El Bosque,2025-05-04,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
635234291,Heiler Uribe,Colombia,Caldas,Hacienda El Bosque,2025-05-04,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
635234120,Heiler Uribe,Colombia,Caldas,Hacienda El Bosque,2025-05-04,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
635234119,Heiler Uribe,Colombia,Caldas,Hacienda El Bosque,2025-05-04,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
635214680,Jane Crawford,Ecuador,Pichincha,Reserva Zuro Loma,2025-05-05,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
635214679,Jane Crawford,Ecuador,Pichincha,Reserva Zuro Loma,2025-05-05,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
635214678,Jane Crawford,Ecuador,Pichincha,Reserva Zuro Loma,2025-05-05,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
635214677,Jane Crawford,Ecuador,Pichincha,Reserva Zuro Loma,2025-05-05,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
635214676,Jane Crawford,Ecuador,Pichincha,Reserva Zuro Loma,2025-05-05,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
635214675,Jane Crawford,Ecuador,Pichincha,Reserva Zuro Loma,2025-05-05,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
